Shipped,Wasted,Stockouts,% Waste,% Stockouts,Reward
100.0,76.0,0.0,76.0,0.0,-76.0
153.0,70.0,1.0,45.751633986928105,0.6535947712418301,-71.0
575.0,384.0,0.0,66.78260869565219,0.0,-384.0
430.0,256.0,108.0,59.53488372093023,25.116279069767444,-364.0
190.0,126.0,0.0,66.3157894736842,0.0,-126.0
149.03199768066406,46.96800231933594,93.40899658203124,31.51538129414052,62.67714184586178,-140.37701416015625
225.5589904785156,144.39500427246094,56.246002197265625,64.01651468918703,24.93627147290457,-200.64100646972656
183.53500366210935,130.66200256347656,4.425998687744141,71.19187073656381,2.4115283730249457,-135.08799743652344
571.4660034179688,298.21600341796875,35.055999755859375,52.18438220897181,6.134398117506127,-333.2720031738281
101.66500091552734,63.032997131347656,0.0,62.000685155869206,0.0,-63.032997131347656
189.93499755859372,102.11300659179688,27.679000854492188,53.76208066146191,14.572880833061529,-129.79200744628906
185.74200439453125,108.09400177001952,15.93000030517578,58.19577651397528,8.57641240445492,-124.02400207519533
851.0,516.0280151367188,4.7649993896484375,60.63783961653569,0.5599294229904157,-520.79296875
172.0,80.0,85.0,46.51162790697674,49.41860465116279,-165.0
226.11398315429688,144.80499267578125,0.0,64.04070666296141,0.0,-144.80499267578125
173.0,141.0,0.0,81.5028901734104,0.0,-141.0
248.0,57.177001953125,30.795997619628903,23.05524272303428,12.417740975656818,-87.9729995727539
293.7120056152344,171.95199584960938,79.90399169921875,58.5444219378857,27.20487762556556,-251.8560028076172
178.91099548339844,127.79299926757812,0.0,71.4282534297543,0.0,-127.79299926757812
